0.000000000000000000e+00,-1.525237860993127766e-05,-1.421958611392573174e-05,2.872837657412805786e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.522484724059927217e-05,-1.418564915422662491e-05,2.867189876959176767e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.519731587126726667e-05,-1.415171219452751978e-05,2.861542096505547748e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.516978450193526118e-05,-1.411777523482841295e-05,2.855894316051918729e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.514225313260325399e-05,-1.408383827512930612e-05,2.850246535598289710e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.511472176327124849e-05,-1.404990131543019930e-05,2.844598755144660691e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.508719039393924300e-05,-1.401596435573109416e-05,2.838950974691031672e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.505965902460723751e-05,-1.398202739603198734e-05,2.833303194237402653e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.503212765527523032e-05,-1.394809043633288051e-05,2.827655413783773634e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.500459628594322482e-05,-1.391415347663377368e-05,2.822007633330144615e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.497706491661121933e-05,-1.388021651693466855e-05,2.816359852876515596e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.494953354727921383e-05,-1.384627955723556172e-05,2.810712072422886577e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.492200217794720665e-05,-1.381234259753645490e-05,2.805064291969257558e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.489447080861520115e-05,-1.377840563783734807e-05,2.799416511515628539e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.486693943928319566e-05,-1.374446867813824294e-05,2.793768731061999520e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.483940806995119016e-05,-1.371053171843913611e-05,2.788120950608370500e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.481187670061918297e-05,-1.367659475874002928e-05,2.782473170154741481e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.478434533128717748e-05,-1.364265779904092245e-05,2.776825389701112462e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.475681396195517199e-05,-1.360872083934181732e-05,2.771177609247483443e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.472928259262316649e-05,-1.357478387964271049e-05,2.765529828793854424e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.470175122329115930e-05,-1.354084691994360367e-05,2.759882048340225405e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.467421985395915381e-05,-1.350690996024449684e-05,2.754234267886596386e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.464668848462714831e-05,-1.347297300054539171e-05,2.748586487432967367e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.461915711529514282e-05,-1.343903604084628488e-05,2.742938706979338348e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.459162574596313563e-05,-1.340509908114717805e-05,2.737290926525709329e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.456409437663113014e-05,-1.337116212144807123e-05,2.731643146072080310e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.453656300729912464e-05,-1.333722516174896609e-05,2.725995365618451291e-05,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,-1.450903163796711915e-05,-1.330328820204985927e-05,2.720347585164822272e-05,0.000000000000000000e+00,-0.000000000000000000e+00
