0.000000000000000000e+00
1.626261293067812579e-03
3.252113183551933687e-03
4.877146371933585231e-03
6.500951764797861798e-03
8.123120577820816535e-03
9.743244438678723418e-03
1.136091548985362909e-02
1.297572649130929873e-02
1.458727092301172548e-02
1.619514308726836133e-02
1.779893821086035721e-02
1.939825254694204498e-02
2.099268347668204263e-02
2.258182961062041305e-02
2.416529088971628922e-02
2.574266868606061784e-02
2.731356590322858366e-02
2.887758707624654003e-02
3.043433847114817084e-02
3.198342818409492805e-02
3.352446624003570935e-02
3.505706469088103877e-02
3.658083771316686383e-02
3.809540170518357222e-02
3.960037538354568842e-02
4.109537987917790541e-02
4.258003883269335932e-02
4.405397848914009012e-02
4.551682779209184626e-02
4.696821847705956454e-02
4.840778516419997485e-02
4.983516545029804262e-02
5.124999999999999695e-02
5.265193263627414300e-02
5.404061043007649806e-02
5.541568378919874832e-02
5.677680654627630108e-02
5.812363604593399902e-02
5.945583323104780549e-02
6.077306272810063803e-02
6.207499293161083259e-02
6.336129608761202625e-02
6.463164837616355851e-02
6.588572999287027609e-02
6.712322522939172253e-02
6.834382255291988895e-02
6.954721468460604850e-02
7.073309867691647546e-02
7.190117598989792524e-02
7.305115256633344656e-02
7.418273890576969343e-02
7.529565013739715484e-02
7.638960609176484451e-02
7.746433137131146507e-02
7.851955541969524166e-02
7.955501258990506364e-02
8.057044221113571214e-02
8.156558865441028428e-02
8.254020139693349356e-02
8.349403508515940153e-02
8.442684959655785693e-02
8.533841010006405770e-02
8.622848711519605358e-02
8.709685656982521507e-02
8.794329985658513871e-02
8.876760388790495837e-02
8.956956114965294868e-02
9.034896975337715352e-02
9.110563348712964749e-02
9.183936186486192643e-02
9.254997017437867346e-02
9.323727952383811801e-02
9.390111688678712265e-02
9.454131514571958994e-02
9.515771313414743415e-02
9.575015567717343190e-02
9.631849363055559887e-02
9.686258391825351699e-02
9.738228956844689754e-02
9.787747974801756790e-02
9.834802979548597224e-02
9.879382125239405399e-02
9.921474189312651237e-02
9.961068575316300855e-02
9.998155315575421587e-02
1.003272507370148170e-01
1.006476914694274249e-01
1.009427946837513218e-01
1.012124860893304223e-01
1.014566977927955915e-01
1.016753683151565141e-01
1.018684426072785365e-01
1.020358720637411648e-01
1.021776145350740822e-01
1.022936343383681473e-01
1.023839022662583059e-01
1.024483955942764590e-01
1.024870980865721926e-01
1.024999999999999939e-01
